-10.0 0.8571428060531616 0.9933071490757152
-9.0 0.8461538553237915 0.9890130573694068
-8.0 0.8333333134651184 0.9820137900379085
-6.999999523162842 0.8181817531585693 0.9706877624649134
-6.0 0.800000011920929 0.9525741268224333
-5.0 0.7777778506278992 0.9241418199787564
-4.0 0.75 0.8807970779778824
-3.0 0.7142857909202576 0.8175744761936438
-2.0 0.6666666269302368 0.7310585786300049
-1.0 0.5999999642372131 0.6224593312018546
1.0 0.4000000059604645 0.3775406687981455
2.0 0.3333333432674408 0.2689414213699951
3.0 0.2857142984867096 0.18242552380635632
4.0 0.25 0.11920292202211756
5.0 0.2222222536802292 0.07585818002124355
6.0 0.20000001788139343 0.04742587317756678
6.999999523162842 0.1818181872367859 0.02931223753508661
8.0 0.1666666716337204 0.017986209962091555
9.0 0.1538461595773697 0.01098694263059318
10.0 0.1428571492433548 0.006692850924284855
