-12.5 0.9655573964118958 0.9980732653366725
-11.25 0.9580896496772766 0.99640639741858
-10.0 0.9483470916748047 0.9933071490757152
-8.75 0.9354242086410522 0.9875683491468142
-7.5 0.9179716110229492 0.9770226300899744
-6.25 0.8939449787139893 0.9579122720843811
-5.0 0.8602148294448853 0.9241418199787564
-3.75 0.8119954466819763 0.8670357598021707
-2.5 0.7421799302101135 0.7772998611746912
-1.25 0.6412288546562195 0.6513548646660542
1.25 0.35877102613449097 0.3486451353339457
2.5 0.2578199803829193 0.22270013882530887
3.75 0.18800437450408936 0.13296424019782924
5.0 0.13978499174118042 0.07585818002124355
6.25 0.1060551106929779 0.04208772791561885
7.5 0.0820285826921463 0.022977369910025615
8.75 0.06457580626010895 0.012431650853185818
10.0 0.05165289342403412 0.006692850924284855
11.25 0.04191039875149727 0.00359360258142009
12.5 0.034442804753780365 0.001926734663327475
